Status,Deal Type,Enquiry No.,Team Name,Trader PIC,Deal No.,Deal Date,Volume,Customer Key,Customer Name
Completed,Bunker,ENQ06710,Team4,Trader5,DEAL03991,8/28/2021,323.916,C-676,Customer 676
Completed,Physical,ENQ01585,Team2,Trader40,DEAL07706,8/28/2021,435,C-1791,Customer 1791
Completed,Bunker,ENQ14415,Team12,Trader64,DEAL04079,8/28/2021,31.921696,C-1307,Customer 1307
Completed,Bunker,ENQ17276,Team99,Trader48,DEAL05711,8/28/2021,179.2,C-1185,Customer 1185
Completed,Bunker,ENQ04366,Team1,Trader15,DEAL02355,8/28/2021,65,C-1043,Customer 1043
Completed,Bunker,ENQ21655,Team10,Trader44,DEAL01956,8/27/2021,215,C-702,Customer 702
Completed,Bunker,ENQ03800,Team4,Trader5,DEAL05209,8/27/2021,583,C-344,Customer 344
Completed,Bunker,ENQ10745,Team4,Trader39,DEAL08095,8/27/2021,116.3,C-120,Customer 120
Completed,Bunker,ENQ04191,Team1,Trader58,DEAL03092,8/26/2021,66,C-864,Customer 864
Completed,Bunker,ENQ20505,Team10,Trader44,DEAL00007,8/26/2021,77,C-85,Customer 85
Completed,Bunker,ENQ07669,Team1,Trader19,DEAL05840,8/26/2021,556.048,C-1406,Customer 1406
Completed,Bunker,ENQ13790,Team4,Trader23,DEAL04287,8/25/2021,157.193,C-891,Customer 891
Invoice Sent,Bunker,ENQ10391,Team4,Trader5,DEAL08825,8/25/2021,1051.297,C-738,Customer 738
Completed,Bunker,ENQ21182,Team8,Trader36,DEAL00713,8/25/2021,141,C-728,Customer 728
Completed,Bunker,ENQ19793,Team8,Trader36,DEAL02812,8/25/2021,205.116,C-242,Customer 242
Completed,Bunker,ENQ10304,Team4,Trader23,DEAL02022,8/24/2021,79.5,C-983,Customer 983
Completed,Bunker,ENQ01420,Team8,Trader36,DEAL02158,8/24/2021,211.291,C-858,Customer 858
Completed,Bunker,ENQ14335,Team1,Trader58,DEAL08225,8/24/2021,40,C-727,Customer 727
Completed,Bunker,ENQ15011,Team4,Trader5,DEAL03159,8/24/2021,86.6,C-676,Customer 676
Completed,Bunker,ENQ20095,Team99,Trader65,DEAL02647,8/24/2021,184.906,C-233,Customer 233
Completed,Bunker,ENQ18709,Team1,Trader71,DEAL02851,8/24/2021,109.852,C-1817,Customer 1817
Completed,Bunker,ENQ14110,Team1,Trader53,DEAL03741,8/24/2021,611.557,C-1356,Customer 1356
Completed,Cargoes (B2B),ENQ12612,Team4,Trader26,DEAL07807,8/24/2021,5033.397,C-1429,Customer 1429
Completed,Bunker,ENQ10543,Team1,Trader3,DEAL02929,8/23/2021,61,C-951,Customer 951
Completed,Bunker,ENQ12407,Team99,Trader65,DEAL07809,8/23/2021,709.592,C-83,Customer 83
Completed,Bunker,ENQ19686,Team1,Trader71,DEAL04296,8/23/2021,125,C-759,Customer 759
Completed,Bunker,ENQ19288,Team1,Trader71,DEAL02683,8/23/2021,66.926,C-263,Customer 263
Completed,Bunker,ENQ08827,Team8,Trader8,DEAL07974,8/23/2021,552,C-1902,Customer 1902
Completed,Bunker,ENQ19854,Team1,Trader58,DEAL07382,8/23/2021,418.291,C-1850,Customer 1850
Completed,Cargoes (B2B),ENQ06030,Team4,Trader26,DEAL07308,8/23/2021,1063.998,C-271,Customer 271
Pending,Physical,ENQ04662,Team4,Trader26,DEAL07221,8/23/2021,55,C-1932,Customer 1932
Cancelled,Bunker,ENQ12855,Team10,Trader44,DEAL04855,8/23/2021,58,C-1007,Customer 1007
Completed,Bunker,ENQ20745,Team8,Trader36,DEAL00250,8/23/2021,313.107,C-03,Customer 3
Completed,Bunker,ENQ02399,Team1,Trader71,DEAL03714,8/22/2021,253,C-352,Customer 352
Completed,Bunker,ENQ09444,Team2,Trader38,DEAL08506,8/22/2021,99,C-2126,Customer 2126
Completed,Bunker,ENQ21231,Team99,Trader65,DEAL00764,8/21/2021,904.3,C-83,Customer 83
Completed,Bunker,ENQ04041,Team1,Trader15,DEAL02805,8/21/2021,407.718,C-620,Customer 620
Completed,Bunker,ENQ20317,Team7,Trader55,DEAL05272,8/21/2021,147,C-530,Customer 530
Invoice Sent,Bunker,ENQ18223,Team8,Trader81,DEAL08926,8/21/2021,111,C-2310,Customer 2310
Completed,Bunker,ENQ02646,Team6,Trader13,DEAL07556,8/21/2021,555.005,C-2078,Customer 2078
Completed,Bunker,ENQ18431,Team5,Trader11,DEAL05130,8/21/2021,101.3824,C-1388,Customer 1388
Completed,Bunker,ENQ06676,Team1,Trader54,DEAL05539,8/21/2021,81.09,C-1312,Customer 1312
Completed,Bunker,ENQ05211,Team6,Trader20,DEAL07285,8/21/2021,247.073,C-1238,Customer 1238
Pending,Paper,ENQ06300,Team6,Trader20,DEAL08219,8/21/2021,83,C-1196,Customer 1196
Completed,Bunker,ENQ10954,Team4,Trader26,DEAL06892,8/21/2021,65,C-1113,Customer 1113
Completed,Bunker,ENQ21333,Team4,Trader23,DEAL00964,8/20/2021,218,C-875,Customer 875
Others,Others,ENQ08654,Team10,Trader44,DEAL00983,8/20/2021,36,C-77,Customer 77
Completed,Bunker,ENQ12829,Team8,Trader52,DEAL04978,8/20/2021,114.641,C-750,Customer 750
Oilmar Invoiced,Bunker,ENQ09588,Team1,Trader15,DEAL03327,8/20/2021,60,C-620,Customer 620
Completed,Bunker,ENQ18578,Team1,Trader60,DEAL08659,8/20/2021,188.709,C-1343,Customer 1343
Completed,Bunker,ENQ07787,Team8,Trader52,DEAL06263,8/20/2021,83,C-1260,Customer 1260
Completed,Bunker,ENQ11608,Team12,Trader64,DEAL03922,8/20/2021,140.11,C-1242,Customer 1242
Completed,Bunker,ENQ21254,Team99,Trader65,DEAL00787,8/19/2021,267,C-818,Customer 818
Completed,Bunker,ENQ02022,Team1,Trader60,DEAL05196,8/19/2021,693.66,C-625,Customer 625
Completed,Bunker,ENQ08915,Team1,Trader47,DEAL05056,8/19/2021,124,C-620,Customer 620
Completed,Bunker,ENQ21102,Team10,Trader44,DEAL00627,8/19/2021,143.5,C-618,Customer 618
Completed,Bunker,ENQ01559,Team1,Trader71,DEAL08337,8/19/2021,396.501,C-232,Customer 232
Completed,Bunker,ENQ10204,Team10,Trader44,DEAL02244,8/19/2021,94.66,C-1039,Customer 1039
Completed,Bunker,ENQ17527,Team99,Trader65,DEAL02214,8/18/2021,2286,C-83,Customer 83
Completed,Bunker,ENQ17073,Team1,Trader58,DEAL02640,8/18/2021,93,C-687,Customer 687
Completed,Bunker,ENQ18346,Team4,Trader5,DEAL05829,8/18/2021,112,C-676,Customer 676
Completed,Bunker,ENQ20886,Team8,Trader36,DEAL00399,8/18/2021,78,C-232,Customer 232
Completed,Bunker,ENQ11837,Team8,Trader77,DEAL07691,8/18/2021,66.8,C-2076,Customer 2076
Completed,Bunker,ENQ04456,Team2,Trader40,DEAL06598,8/18/2021,2114,C-1596,Customer 1596
Completed,Bunker,ENQ08364,Team8,Trader52,DEAL08137,8/18/2021,149.051,C-1419,Customer 1419
Completed,Bunker,ENQ08029,Team1,Trader58,DEAL05303,8/17/2021,81,C-727,Customer 727
Completed,Bunker,ENQ10643,Team10,Trader44,DEAL01569,8/17/2021,394.86,C-726,Customer 726
Completed,Bunker,ENQ06630,Team4,Trader5,DEAL04502,8/17/2021,521.651,C-676,Customer 676
Completed,Bunker,ENQ05364,Team1,Trader58,DEAL03164,8/16/2021,54,C-687,Customer 687
Completed,Bunker,ENQ12527,Team8,Trader52,DEAL03301,8/16/2021,607,C-436,Customer 436
Completed,Bunker,ENQ16149,Team1,Trader58,DEAL01310,8/16/2021,93,C-257,Customer 257
Completed,Physical,ENQ09359,Team2,Trader40,DEAL06661,8/16/2021,156,C-1886,Customer 1886
Completed,Bunker,ENQ06919,Team1,Trader58,DEAL02204,8/16/2021,89,C-167,Customer 167
Completed,Bunker,ENQ08441,Team8,Trader52,DEAL05773,8/16/2021,37,C-1520,Customer 1520
Completed,Bunker,ENQ07113,Team4,Trader23,DEAL02402,8/16/2021,119,C-1097,Customer 1097
Completed,Bunker,ENQ15339,Team4,Trader26,DEAL01459,8/15/2021,537.006,C-939,Customer 939
Completed,Bunker,ENQ13954,Team1,Trader3,DEAL02399,8/15/2021,90,C-77,Customer 77
Completed,Bunker,ENQ19425,Team4,Trader5,DEAL02980,8/15/2021,74.975,C-676,Customer 676
Completed,Bunker,ENQ15286,Team1,Trader4,DEAL04306,8/15/2021,174.8,C-620,Customer 620
Completed,Interest,ENQ06249,Team4,Trader26,DEAL06812,8/15/2021,82,C-841,Customer 841
Cancelled,Bunker,ENQ15602,Team1,Trader61,DEAL04442,8/15/2021,56,C-1456,Customer 1456
Completed,Bunker,ENQ00052,Team99,Trader25,DEAL04350,8/14/2021,243.2,C-971,Customer 971
Completed,Bunker,ENQ20398,Team7,Trader55,DEAL01006,8/14/2021,1555.313,C-894,Customer 894
Invoice Sent,Bunker,ENQ19365,Team99,Trader6,DEAL08901,8/14/2021,314.515,C-1974,Customer 1974
Completed,Bunker,ENQ16783,Team4,Trader21,DEAL03868,8/14/2021,172.921,C-1316,Customer 1316
Completed,Bunker,ENQ18931,Team10,Trader44,DEAL05081,8/14/2021,115,C-1284,Customer 1284
Completed,Bunker,ENQ06130,Team99,Trader48,DEAL05820,8/14/2021,104,C-1196,Customer 1196
Completed,Bunker,ENQ14627,Team4,Trader5,DEAL01250,8/13/2021,232,C-955,Customer 955
Completed,Bunker,ENQ18417,Team4,Trader5,DEAL03001,8/13/2021,74,C-79,Customer 79
Completed,Bunker,ENQ01096,Team1,Trader58,DEAL03020,8/13/2021,49,C-687,Customer 687
Completed,Bunker,ENQ21202,Team4,Trader5,DEAL00734,8/13/2021,111.95,C-676,Customer 676
Completed,Bunker,ENQ20299,Team7,Trader55,DEAL04924,8/13/2021,86,C-1290,Customer 1290
Completed,Bunker,ENQ02904,Team99,Trader41,DEAL05998,8/12/2021,851.25,C-937,Customer 937
Completed,Bunker,ENQ16071,Team99,Trader65,DEAL07020,8/12/2021,865,C-797,Customer 797
Completed,Bunker,ENQ09350,Team1,Trader19,DEAL03300,8/12/2021,136.038,C-712,Customer 712
Completed,Bunker,ENQ12372,Team4,Trader26,DEAL06186,8/12/2021,102.71,C-322,Customer 322
Completed,Bunker,ENQ00134,Team8,Trader36,DEAL02501,8/12/2021,19.5,C-242,Customer 242
Cancelled,Cargoes (B2B),ENQ12063,Team1,Trader9,DEAL08295,8/12/2021,87,C-2179,Customer 2179
Completed,Bunker,ENQ19182,Team4,Trader5,DEAL06381,8/11/2021,710.286,C-981,Customer 981
Completed,Bunker,ENQ00488,Team1,Trader58,DEAL01213,8/11/2021,274.628,C-947,Customer 947
Completed,Bunker,ENQ18742,Team4,Trader5,DEAL04735,8/11/2021,854.25,C-307,Customer 307
Completed,Bunker,ENQ10788,Team99,Trader48,DEAL03139,8/11/2021,424.96,C-1235,Customer 1235
Completed,Bunker,ENQ03963,Team2,Trader40,DEAL06745,8/11/2021,195,C-1175,Customer 1175
Completed,Bunker,ENQ13612,Team4,Trader26,DEAL08209,8/11/2021,152.132,C-1122,Customer 1122
Completed,Bunker,ENQ10420,Team10,Trader44,DEAL03383,8/11/2021,60,C-1007,Customer 1007
Completed,Bunker,ENQ03339,Team1,Trader60,DEAL05904,8/10/2021,235.86,C-1343,Customer 1343
Completed,Bunker,ENQ12614,Team2,Trader22,DEAL08289,8/10/2021,78,C-1212,Customer 1212
Completed,Bunker,ENQ17359,Team99,Trader65,DEAL07724,8/9/2021,1881.427,C-83,Customer 83
Completed,Bunker,ENQ10122,Team1,Trader15,DEAL03533,8/9/2021,885.242,C-546,Customer 546
Completed,Bunker,ENQ01152,Team4,Trader5,DEAL03559,8/9/2021,278.262,C-344,Customer 344
Completed,Bunker,ENQ04238,Team8,Trader81,DEAL08801,8/9/2021,326,C-2233,Customer 2233
Completed,Paper,ENQ15934,Team2,Trader40,DEAL06859,8/9/2021,69,C-1788,Customer 1788
Completed,Bunker,ENQ15695,Team99,Trader41,DEAL06477,8/9/2021,1322.898,C-1366,Customer 1366
Completed,Bunker,ENQ02214,Team4,Trader5,DEAL06179,8/9/2021,159,C-1329,Customer 1329
Completed,Bunker,ENQ06650,Team12,Trader64,DEAL04534,8/9/2021,130.5677452,C-1307,Customer 1307
Completed,Bunker,ENQ17653,Team99,Trader48,DEAL03032,8/9/2021,132.93,C-1124,Customer 1124
Completed,Bunker,ENQ21622,Team99,Trader25,DEAL01920,8/8/2021,121.119,C-785,Customer 785
Completed,Bunker,ENQ16463,Team99,Trader25,DEAL01312,8/8/2021,185.208,C-774,Customer 774
Completed,Bunker,ENQ02390,Team10,Trader44,DEAL02989,8/8/2021,947.012,C-620,Customer 620
Completed,Bunker,ENQ07481,Team4,Trader26,DEAL05770,8/8/2021,33.813,C-1113,Customer 1113
Completed,Bunker,ENQ16361,Team1,Trader54,DEAL04782,8/8/2021,532.1,C-1312,Customer 1312
Completed,Bunker,ENQ02396,Team4,Trader5,DEAL04904,8/8/2021,855.816,C-1150,Customer 1150
Completed,Bunker,ENQ02321,Team10,Trader44,DEAL02503,8/7/2021,108.5,C-620,Customer 620
Completed,Bunker,ENQ21055,Team1,Trader15,DEAL00577,8/7/2021,213.996,C-259,Customer 259
Completed,Bunker,ENQ11689,Team4,Trader39,DEAL07679,8/7/2021,100.25,C-253,Customer 253
Completed,Bunker,ENQ20262,Team7,Trader55,DEAL04407,8/7/2021,1386.254,C-147,Customer 147
Completed,Physical,ENQ06300,Team6,Trader20,DEAL08219,8/7/2021,182,C-1196,Customer 1196
Completed,Bunker,ENQ00510,Team1,Trader71,DEAL08364,8/7/2021,150.002,C-1110,Customer 1110
Completed,Bunker,ENQ16563,Team10,Trader44,DEAL02160,8/7/2021,360.84,C-1039,Customer 1039
Completed,Bunker,ENQ00514,Team4,Trader5,DEAL06188,8/6/2021,644,C-955,Customer 955
Completed,Bunker,ENQ21021,Team8,Trader99,DEAL00541,8/6/2021,73.09,C-951,Customer 951
Completed,Bunker,ENQ21348,Team4,Trader23,DEAL01311,8/6/2021,155,C-620,Customer 620
Completed,Bunker,ENQ13343,Team1,Trader58,DEAL03951,8/6/2021,387,C-1390,Customer 1390
Completed,Bunker,ENQ09713,Team8,Trader36,DEAL03728,8/6/2021,439.664,C-106,Customer 106
Cancelled,Bunker,ENQ20016,Team1,Trader53,DEAL00389,8/5/2021,34,C-679,Customer 679
Completed,Bunker,ENQ00470,Team99,Trader51,DEAL06972,8/5/2021,534.801,C-373,Customer 373
Completed,Bunker,ENQ08850,Team99,Trader6,DEAL07917,8/5/2021,263.52,C-2021,Customer 2021
Completed,Bunker,ENQ13506,Team1,Trader71,DEAL02480,8/4/2021,172,C-759,Customer 759
Completed,Bunker,ENQ12281,Team4,Trader18,DEAL04989,8/4/2021,403.982,C-1510,Customer 1510
Completed,Bunker,ENQ13310,Team4,Trader5,DEAL07292,8/4/2021,116,C-1114,Customer 1114
Completed,Bunker,ENQ19834,Team7,Trader17,DEAL05899,8/3/2021,110.86,C-902,Customer 902
Completed,Bunker,ENQ16999,Team4,Trader26,DEAL04646,8/3/2021,51,C-841,Customer 841
Completed,Bunker,ENQ08177,Team99,Trader65,DEAL08271,8/3/2021,562.361,C-83,Customer 83
Completed,Bunker,ENQ21449,Team4,Trader5,DEAL01729,8/3/2021,343,C-676,Customer 676
Completed,Bunker,ENQ20826,Team8,Trader36,DEAL00332,8/3/2021,139,C-300,Customer 300
Completed,Bunker,ENQ12096,Team1,Trader71,DEAL06590,8/3/2021,361.156,C-263,Customer 263
Completed,Bunker,ENQ08775,Team99,Trader7,DEAL05826,8/3/2021,543.406,C-1570,Customer 1570
Completed,Bunker,ENQ08457,Team99,Trader51,DEAL06608,8/2/2021,71.825,C-971,Customer 971
Completed,Bunker,ENQ12794,Team4,Trader5,DEAL03304,8/2/2021,410,C-79,Customer 79
Completed,Bunker,ENQ03884,Team4,Trader5,DEAL02259,8/2/2021,101.8,C-676,Customer 676
Completed,Bunker,ENQ07007,Team4,Trader26,DEAL05127,8/2/2021,73.969,C-322,Customer 322
Cancelled,Bunker,ENQ15181,Team99,Trader51,DEAL07387,8/2/2021,7,C-147,Customer 147
Completed,Physical,ENQ12172,Team2,Trader40,DEAL08400,8/2/2021,575,C-1175,Customer 1175
Completed,Bunker,ENQ13242,Team1,Trader71,DEAL04579,8/2/2021,332,C-1092,Customer 1092
Completed,Bunker,ENQ06020,Team4,Trader18,DEAL04896,8/2/2021,427,C-1079,Customer 1079
Completed,Bunker,ENQ15311,Team4,Trader23,DEAL02792,8/1/2021,96,C-879,Customer 879
Completed,Bunker,ENQ11584,Team4,Trader26,DEAL04065,8/1/2021,174,C-841,Customer 841
Completed,Bunker,ENQ04644,Team4,Trader5,DEAL05136,8/1/2021,372,C-79,Customer 79
Completed,Bunker,ENQ06819,Team4,Trader21,DEAL03771,8/1/2021,80,C-728,Customer 728
Invoice Sent,Bunker,ENQ15391,Team4,Trader26,DEAL08676,8/1/2021,294.715,C-724,Customer 724
Completed,Bunker,ENQ12739,Team99,Trader41,DEAL05013,7/31/2021,289.998,C-916,Customer 916
Completed,Bunker,ENQ04577,Team99,Trader25,DEAL01449,7/31/2021,424,C-774,Customer 774
Completed,Bunker,ENQ10697,Team10,Trader44,DEAL04214,7/31/2021,199,C-75,Customer 75
Completed,Bunker,ENQ21044,Team4,Trader26,DEAL00565,7/31/2021,720.313,C-651,Customer 651
Completed,Bunker,ENQ17504,Team99,Trader6,DEAL08417,7/31/2021,115.999,C-2100,Customer 2100
Completed,Bunker,ENQ12334,Team1,Trader19,DEAL06691,7/31/2021,252.164,C-1805,Customer 1805
Cancelled,Bunker,ENQ09555,Team6,Trader20,DEAL08053,7/31/2021,67,C-1310,Customer 1310
Completed,Bunker,ENQ21477,Team4,Trader5,DEAL01759,7/30/2021,87,C-642,Customer 642
Completed,Bunker,ENQ15125,Team1,Trader15,DEAL02155,7/30/2021,140,C-620,Customer 620
Completed,Bunker,ENQ20540,Team8,Trader99,DEAL00042,7/30/2021,400.852,C-329,Customer 329
Completed,Bunker,ENQ11810,Team99,Trader65,DEAL04436,7/29/2021,442.956,C-83,Customer 83
Completed,Bunker,ENQ21663,Team1,Trader4,DEAL01964,7/29/2021,43.021,C-775,Customer 775
Pending,Bunker,ENQ04353,Team2,Trader38,DEAL08594,7/29/2021,47,C-2097,Customer 2097
Completed,Bunker,ENQ07999,Team4,Trader32,DEAL08667,7/29/2021,98.717,C-1953,Customer 1953
Completed,Bunker,ENQ19329,Team2,Trader46,DEAL07944,7/29/2021,248.5,C-1831,Customer 1831
Completed,Bunker,ENQ20508,Team10,Trader44,DEAL00010,7/29/2021,115,C-131,Customer 131
Completed,Bunker,ENQ14281,Team4,Trader5,DEAL07299,7/28/2021,382,C-676,Customer 676
Completed,Bunker,ENQ19938,Team1,Trader71,DEAL06794,7/28/2021,174.124,C-395,Customer 395
Completed,Bunker,ENQ09274,Team8,Trader36,DEAL02064,7/28/2021,63.93,C-306,Customer 306
Completed,Bunker,ENQ09447,Team2,Trader46,DEAL07613,7/28/2021,154,C-1406,Customer 1406
Completed,Bunker,ENQ12434,Team1,Trader60,DEAL07522,7/28/2021,455.089,C-1343,Customer 1343
Completed,Bunker,ENQ08187,Team1,Trader63,DEAL05797,7/27/2021,353.86,C-755,Customer 755
Trade-H,Trade-H,ENQ20453,Team10,Trader44,DEAL01302,7/26/2021,47,C-880,Customer 880
Completed,Bunker,ENQ14640,Team4,Trader5,DEAL00995,7/26/2021,259.063,C-676,Customer 676
Completed,Bunker,ENQ00175,Team1,Trader71,DEAL02134,7/26/2021,227,C-673,Customer 673
Completed,Bunker,ENQ20155,Team1,Trader53,DEAL03337,7/26/2021,24,C-620,Customer 620
Invoice Sent,Bunker,ENQ08722,Team2,Trader38,DEAL08885,7/26/2021,383.5,C-2102,Customer 2102
Completed,Bunker,ENQ13695,Team8,Trader52,DEAL06560,7/26/2021,95.558,C-1917,Customer 1917
Completed,Bunker,ENQ15097,Team1,Trader19,DEAL06992,7/26/2021,924.192,C-1831,Customer 1831
Completed,Bunker,ENQ20299,Team7,Trader55,DEAL04924,7/26/2021,163,C-1290,Customer 1290
Completed,Bunker,ENQ09169,Team2,Trader22,DEAL06755,7/26/2021,385.726,C-1142,Customer 1142
Completed,Bunker,ENQ17287,Team99,Trader25,DEAL00930,7/25/2021,230.095,C-802,Customer 802
Completed,Bunker,ENQ20805,Team1,Trader58,DEAL00311,7/25/2021,30,C-727,Customer 727
Completed,Bunker,ENQ21177,Team4,Trader5,DEAL00708,7/25/2021,209,C-642,Customer 642
Completed,Bunker,ENQ08908,Team99,Trader6,DEAL07994,7/25/2021,371,C-1974,Customer 1974
Cancelled,Bunker,ENQ12486,Team4,Trader5,DEAL08652,7/25/2021,40,C-1150,Customer 1150
Completed,Bunker,ENQ16724,Team10,Trader44,DEAL02671,7/25/2021,2044.652,C-1127,Customer 1127
Completed,Bunker,ENQ12783,Team8,Trader36,DEAL03321,7/25/2021,2069.785,C-1125,Customer 1125
Completed,Bunker,ENQ15131,Team8,Trader36,DEAL02573,7/24/2021,423.612,C-73,Customer 73
Completed,Bunker,ENQ16090,Team4,Trader5,DEAL02953,7/24/2021,321,C-676,Customer 676
Completed,Bunker,ENQ21236,Team4,Trader5,DEAL00769,7/24/2021,70,C-642,Customer 642
Cancelled,Bunker,ENQ04282,Team4,Trader18,DEAL05029,7/24/2021,18,C-1498,Customer 1498
Completed,Bunker,ENQ19823,Team1,Trader47,DEAL04963,7/24/2021,112.509,C-1240,Customer 1240
Completed,Bunker,ENQ20665,Team10,Trader44,DEAL00168,7/23/2021,210.198,C-678,Customer 678
Completed,Bunker,ENQ21285,Team4,Trader5,DEAL00821,7/23/2021,313,C-676,Customer 676
Completed,Bunker,ENQ03173,Team1,Trader70,DEAL07755,7/23/2021,793.6685,C-2047,Customer 2047
Completed,Bunker,ENQ03347,Team5,Trader42,DEAL05599,7/23/2021,140.328,C-1509,Customer 1509
Completed,Bunker,ENQ09105,Team8,Trader36,DEAL04321,7/23/2021,398,C-1180,Customer 1180
Completed,Bunker,ENQ09771,Team8,Trader36,DEAL01223,7/22/2021,45.891,C-03,Customer 3
Completed,Bunker,ENQ02192,Team99,Trader65,DEAL06733,7/21/2021,1779.342,C-83,Customer 83
Completed,Bunker,ENQ21286,Team8,Trader36,DEAL00822,7/21/2021,50.56,C-306,Customer 306
Completed,Bunker,ENQ10714,Team4,Trader39,DEAL08186,7/21/2021,110.5,C-253,Customer 253
Completed,Bunker,ENQ20781,Team10,Trader44,DEAL00287,7/21/2021,233.279,C-235,Customer 235
Completed,Bunker,ENQ19870,Team3,Trader29,DEAL08465,7/21/2021,317.86,C-1915,Customer 1915
Completed,Bunker,ENQ00319,Team2,Trader40,DEAL06822,7/21/2021,107,C-1175,Customer 1175
Completed,Bunker,ENQ19314,Team8,Trader36,DEAL01037,7/21/2021,551.054,C-106,Customer 106
Completed,Bunker,ENQ20535,Team10,Trader44,DEAL00037,7/20/2021,234.987,C-678,Customer 678
Completed,Bunker,ENQ14344,Team1,Trader19,DEAL02536,7/19/2021,98.502,C-712,Customer 712
Completed,Bunker,ENQ21077,Team4,Trader5,DEAL00600,7/19/2021,102.125,C-642,Customer 642
Completed,Physical,ENQ10064,Team2,Trader22,DEAL07689,7/19/2021,109,C-1956,Customer 1956
Invoice Sent,Bunker,ENQ00474,Team99,Trader51,DEAL06553,7/19/2021,62,C-1776,Customer 1776
Completed,Bunker,ENQ12053,Team99,Trader25,DEAL02015,7/18/2021,85,C-774,Customer 774
Completed,Bunker,ENQ20681,Team8,Trader99,DEAL00185,7/18/2021,44,C-618,Customer 618
Invoice Sent,Bunker,ENQ01808,Team8,Trader81,DEAL08798,7/18/2021,90,C-2293,Customer 2293
Completed,Bunker,ENQ16286,Team7,Trader17,DEAL05113,7/18/2021,94.61,C-1483,Customer 1483
Completed,Bunker,ENQ13370,Team99,Trader48,DEAL05824,7/18/2021,556.84,C-1099,Customer 1099
Completed,Physical,ENQ12370,Team1,Trader71,DEAL07043,7/17/2021,54,C-759,Customer 759
Completed,Trade-H,ENQ20497,Team1,Trader34,DEAL06489,7/17/2021,24,C-620,Customer 620
Completed,Bunker,ENQ09933,Team10,Trader44,DEAL00937,7/17/2021,85.17,C-393,Customer 393
Completed,Bunker,ENQ11550,Team4,Trader5,DEAL05276,7/17/2021,1085.928,C-344,Customer 344
Completed,Bunker,ENQ09082,Team8,Trader36,DEAL01123,7/17/2021,85,C-263,Customer 263
Completed,Bunker,ENQ13845,Team2,Trader40,DEAL05729,7/17/2021,749.338,C-1125,Customer 1125
Completed,Bunker,ENQ08501,Team99,Trader65,DEAL07280,7/16/2021,1071.7,C-83,Customer 83
Completed,Bunker,ENQ21347,Team1,Trader3,DEAL01309,7/16/2021,54.084,C-77,Customer 77
Completed,Bunker,ENQ09312,Team8,Trader36,DEAL01284,7/16/2021,35,C-683,Customer 683
Completed,Bunker,ENQ01850,Team8,Trader52,DEAL06469,7/16/2021,34,C-1709,Customer 1709
Completed,Bunker,ENQ19049,Team6,Trader20,DEAL06293,7/16/2021,289.375,C-1306,Customer 1306
Completed,Bunker,ENQ01940,Team99,Trader65,DEAL02483,7/16/2021,233.792,C-1117,Customer 1117
Completed,Bunker,ENQ04839,Team4,Trader26,DEAL03565,7/15/2021,176.242,C-939,Customer 939
Completed,Bunker,ENQ06932,Team1,Trader15,DEAL02405,7/15/2021,109,C-925,Customer 925
Completed,Bunker,ENQ14531,Team8,Trader52,DEAL05316,7/15/2021,70,C-879,Customer 879
Invoice Sent,Bunker,ENQ16786,Team1,Trader58,DEAL08179,7/15/2021,750.244,C-674,Customer 674
Completed,Bunker,ENQ20593,Team8,Trader99,DEAL00096,7/15/2021,303,C-618,Customer 618
Completed,Bunker,ENQ21034,Team10,Trader44,DEAL00555,7/15/2021,52,C-602,Customer 602
Completed,Bunker,ENQ06543,Team8,Trader36,DEAL03370,7/15/2021,677.841,C-232,Customer 232
Completed,Bunker,ENQ12189,Team10,Trader44,DEAL03850,7/15/2021,84,C-1367,Customer 1367
Completed,Bunker,ENQ02081,Team12,Trader64,DEAL03801,7/15/2021,91,C-1365,Customer 1365
Completed,Bunker,ENQ19699,Team1,Trader58,DEAL06013,7/15/2021,353,C-1189,Customer 1189
Completed,Bunker,ENQ20944,Team8,Trader36,DEAL00458,7/14/2021,62,C-73,Customer 73
Completed,Bunker,ENQ20082,Team4,Trader26,DEAL02437,7/14/2021,1537,C-620,Customer 620
Completed,Bunker,ENQ11637,Team8,Trader8,DEAL08308,7/14/2021,313.845,C-338,Customer 338
Completed,Bunker,ENQ20705,Team10,Trader44,DEAL00210,7/14/2021,591.968,C-268,Customer 268
Completed,Bunker,ENQ20998,Team8,Trader36,DEAL00516,7/14/2021,107,C-261,Customer 261
Completed,Bunker,ENQ09722,Team3,Trader29,DEAL06651,7/14/2021,115.46,C-1469,Customer 1469
